trial primary/dMass cbp/dOrbPeriod cbp/dMass cbp/dEnvelopeMass 
rand_2323 1.104844 -27.387530 -1.676757 -0.038214 
rand_2324 0.978143 -46.120953 -0.963301 -0.008662 
rand_2325 1.260000 -33.896684 -3.592018 -0.298952 
rand_2326 0.950000 -23.505320 -4.369319 -0.514011 
rand_2327 1.086872 -15.554497 -2.165858 -0.076711 
rand_2328 0.152366 -11.730212 -3.485643 -0.280690 
rand_2329 1.053837 -31.592891 -2.383804 -0.100368 
rand_2330 1.364856 -49.360081 -1.496027 -0.028271 
rand_2331 0.400000 -43.982310 -6.140916 -1.281534 
rand_2332 1.395751 -14.494412 -2.244284 -0.083796 
rand_2333 0.670000 -14.886359 -1.585118 -0.032858 
rand_2334 0.610000 -13.595996 -2.849359 -0.159718 
rand_2335 0.880000 -53.770274 -2.950917 -0.173063 
rand_2336 0.717645 -16.828818 -0.980493 -0.009092 
rand_2337 1.150000 -55.354207 -5.134328 -0.791953 
rand_2338 1.030000 -42.409516 -6.461398 -1.460010 
rand_2339 1.110000 -16.607061 -3.457757 -0.277089 
rand_2340 0.621050 -29.034353 -2.031422 -0.064586 
rand_2341 0.820000 -17.427961 -2.854419 -0.161064 
rand_2342 0.861528 -45.717015 -2.516258 -0.116040 
rand_2343 0.950000 -56.290201 -3.628661 -0.307563 
rand_2344 0.730000 -31.052401 -3.821264 -0.351072 
rand_2345 1.170000 -26.517203 -1.668142 -0.037175 
rand_2346 1.080000 -25.880719 -5.042694 -0.733432 
rand_2347 0.830000 -33.927722 -3.928357 -0.386645 
rand_2348 1.316748 -14.823528 -1.701415 -0.039757 
rand_2349 1.218433 -38.732373 -0.872108 -0.006580 
rand_2350 0.980000 -33.030833 -4.398282 -0.514033 
rand_2351 0.940000 -14.457709 -4.014620 -0.405570 
rand_2352 0.441119 -24.462898 -2.223744 -0.081072 
rand_2353 1.100000 -15.665299 -5.879064 -1.126957 
rand_2354 1.000000 -24.762440 -3.650035 -0.307008 
rand_2355 0.730000 -58.635330 -5.630265 -1.012728 
rand_2356 0.880000 -58.784258 -2.052214 -0.064848 
rand_2357 0.938357 -20.488935 -2.878272 -0.163239 
rand_2358 0.290000 -23.080297 -2.838350 -0.158603 
rand_2359 0.990000 -21.298349 -2.864816 -0.161962 
rand_2360 0.940000 -28.632198 -4.190117 -0.450423 
rand_2361 1.015776 -34.475549 -1.507720 -0.028703 
rand_2362 1.248015 -19.105188 -1.470206 -0.026303 
rand_2363 1.030000 -22.084157 -7.190616 -1.955817 
rand_2364 1.030000 -22.420001 -4.645308 -0.598392 
rand_2365 1.040000 -22.177117 -1.561197 -0.031313 
rand_2366 0.699694 -47.399318 -2.372900 -0.096876 
rand_2367 1.110000 -12.222939 -9.278325 -3.890064 
rand_2368 0.800086 -38.131143 -3.204401 -0.216611 
rand_2369 1.200000 -13.679438 -3.945383 -0.383241 
rand_2370 0.850000 -43.285815 -4.306653 -0.485772 
rand_2371 0.900000 -25.032273 -1.847824 -0.050191 
rand_2372 0.809068 -14.795893 -2.410666 -0.102676 
rand_2373 1.190000 -50.087073 -4.146776 -0.432126 
rand_2374 1.180000 -46.247363 -4.080102 -0.422022 
rand_2375 1.190000 -37.764957 -6.785159 -1.682993 
rand_2376 0.930000 -34.984040 -4.694891 -0.623350 
rand_2377 0.985001 -25.245562 -1.286367 -0.018674 
rand_2378 1.090000 -50.091179 -5.258989 -0.844816 
rand_2379 0.849678 -13.988785 -2.034646 -0.064738 
rand_2380 0.456555 -32.485407 -2.826759 -0.156016 
rand_2381 0.920000 -19.835634 -5.155606 -0.789660 
rand_2382 0.980000 -22.673924 -1.341528 -0.020973 
rand_2383 0.609945 -10.428289 -1.899257 -0.052887 
rand_2384 1.053985 -14.054063 -1.388243 -0.023064 
rand_2385 0.860000 -45.537645 -3.640039 -0.307918 
rand_2386 0.881361 -14.865616 -3.277845 -0.233691 
rand_2387 0.670000 -18.378317 -1.022548 -0.009916 
rand_2388 0.890000 -51.257893 -4.245358 -0.470961 
rand_2389 1.030000 -16.402573 -4.064723 -0.421697 
rand_2390 0.680000 -35.594870 -9.890650 -4.562149 
rand_2391 0.604745 -28.801621 -0.490505 -0.001369 
rand_2392 0.460000 -31.059465 -3.085999 -0.200200 
rand_2393 0.376326 -18.320598 -4.358133 -0.503749 
rand_2394 0.970000 -40.936315 -5.001434 -0.719648 
rand_2395 1.090000 -16.331165 -4.848058 -0.674004 
rand_2396 0.650000 -39.022108 -4.054713 -0.420840 
rand_2397 0.747031 -31.598339 -0.218700 -0.000156 
rand_2398 0.985033 -10.676678 -2.929174 -0.167753 
rand_2399 0.845139 -26.850567 -0.518636 -0.001607 
rand_2400 1.175163 -34.886019 -0.517321 -0.001590 
rand_2401 0.989877 -27.149199 -2.498614 -0.110309 
rand_2402 0.755363 -31.282341 -1.723670 -0.040984 
rand_2403 0.820000 -32.178515 -6.662222 -1.607833 
rand_2404 0.912240 -29.173124 -0.602927 -0.002419 
rand_2405 0.930000 -34.952042 -0.636699 -0.002774 
rand_2406 1.190000 -36.630917 -2.561603 -0.120026 
rand_2407 1.120000 -10.574267 -4.884468 -0.686367 
rand_2408 0.646216 -42.838264 -0.290210 -0.000334 
rand_2409 0.890000 -55.379932 -3.879642 -0.365266 
rand_2410 0.790000 -31.187460 -1.943863 -0.057084 
rand_2411 1.010000 -53.533031 -3.401703 -0.257423 
rand_2412 0.456542 -44.419187 -2.523583 -0.114973 
rand_2413 1.261350 -44.756781 -1.887894 -0.053328 
rand_2414 1.100000 -32.265837 -4.925622 -0.704720 
rand_2415 1.020000 -58.206135 -6.953893 -1.793297 
rand_2416 1.010000 -40.603408 -5.595350 -0.988485 
rand_2417 0.930000 -41.655613 -2.181783 -0.078173 
rand_2418 1.054931 -34.593429 -2.040106 -0.064629 
rand_2419 1.000000 -17.595812 -3.439688 -0.269623 
rand_2420 1.010000 -34.893889 -2.491292 -0.110789 
rand_2421 1.111386 -44.143158 -3.379135 -0.257335 
rand_2422 1.211838 -43.252736 -1.166998 -0.014614 
rand_2423 0.899941 -32.770554 -1.033960 -0.010505 
rand_2424 1.100000 -41.476080 -5.781354 -1.082389 
rand_2425 1.060000 -39.764303 -6.678205 -1.559583 
rand_2426 0.503281 -38.781804 -3.040167 -0.191697 
rand_2427 1.390000 -13.345497 -2.026031 -0.064008 
rand_2428 1.353779 -33.088694 -2.761111 -0.147920 
rand_2429 0.960000 -56.986953 -3.047925 -0.191965 
rand_2430 0.983464 -47.420122 -3.803542 -0.349264 
rand_2431 0.630000 -11.240571 -3.475959 -0.268890 
rand_2432 0.880000 -42.083542 -3.783176 -0.346918 
rand_2433 0.970000 -10.596693 -2.328090 -0.092465 
rand_2434 1.187277 -19.163099 -1.882130 -0.052622 
rand_2435 0.630529 -25.889714 -1.423738 -0.024618 
rand_2436 0.920000 -40.798492 -5.191862 -0.800690 
rand_2437 0.472536 -18.250804 -0.955691 -0.008404 
rand_2438 1.090000 -10.604499 -6.351046 -1.373504 
rand_2439 0.840000 -21.665608 -6.134901 -1.249658 
rand_2440 0.670000 -42.577154 -4.784193 -0.639459 
rand_2441 1.215881 -25.590181 -0.735340 -0.004163 
rand_2442 0.380000 -30.264425 -4.394575 -0.518286 
rand_2443 0.740000 -30.435950 -3.456840 -0.265440 
rand_2444 0.716780 -29.937501 -3.069849 -0.194792 
rand_2445 0.202793 -16.862029 -0.130915 -0.000040 
rand_2446 1.153760 -46.408237 -1.360788 -0.022034 
rand_2447 0.226475 -26.966657 -3.408745 -0.255190 
rand_2448 0.824179 -24.497099 -0.626880 -0.002704 
rand_2449 0.860000 -33.863708 -4.691373 -0.602184 
rand_2450 0.810000 -47.799218 -4.730215 -0.629275 
rand_2451 1.000000 -19.640076 -6.115977 -1.243845 
rand_2452 0.184860 -10.403619 -2.252188 -0.084639 
rand_2453 0.832667 -44.167128 -0.805409 -0.005329 
rand_2454 0.880000 -39.773832 -4.274072 -0.483995 
rand_2455 0.903305 -20.899396 -4.025551 -0.408709 
rand_2456 1.342316 -16.656346 -2.150454 -0.075008 
rand_2457 1.253747 -16.813203 -2.572669 -0.120853 
rand_2458 1.250000 -42.163075 -3.583572 -0.293286 
rand_2459 1.177860 -47.718266 -2.360476 -0.095796 
rand_2460 0.674246 -18.665166 -2.214169 -0.080768 
rand_2461 0.920000 -39.848855 -2.700619 -0.139787 
rand_2462 0.880000 -53.798844 -2.912733 -0.169919 
rand_2463 0.970000 -26.025549 -4.999518 -0.737129 
rand_2464 0.902024 -20.302464 -3.520010 -0.282173 
rand_2465 1.048948 -46.891470 -2.571596 -0.121415 
rand_2466 0.840000 -54.222729 -4.925228 -0.697457 
rand_2467 1.090000 -57.117455 -2.732800 -0.143049 
rand_2468 0.860000 -26.211483 -5.873353 -1.139206 
rand_2469 0.950000 -51.560633 -3.319785 -0.242285 
rand_2470 0.568572 -14.588435 -2.382874 -0.098729 
rand_2471 1.000000 -51.426816 -2.574348 -0.121937 
rand_2472 0.910000 -47.386035 -3.255275 -0.228867 
rand_2473 0.890000 -56.770321 -4.392591 -0.513825 
rand_2474 1.040000 -24.416412 -2.049065 -0.066544 
rand_2475 0.870000 -45.420317 -5.224161 -0.823730 
rand_2476 0.950000 -26.611040 -7.068707 -1.864227 
rand_2477 0.980000 -40.236964 -3.693040 -0.324805 
rand_2478 0.769170 -15.583416 -0.491097 -0.001390 
rand_2479 1.354790 -28.696561 -0.882389 -0.006869 
rand_2480 0.511732 -12.005287 -4.157782 -0.443247 
rand_2481 0.650000 -46.375571 -2.032425 -0.064468 
rand_2482 0.880000 -28.076505 -5.790640 -1.067589 
rand_2483 0.735256 -18.025966 -1.084372 -0.011677 
rand_2484 0.750000 -47.696967 -1.465378 -0.026733 
rand_2485 1.230000 -58.727336 -7.276651 -2.011857 
rand_2486 1.340000 -39.503979 -2.291810 -0.089111 
rand_2487 1.000000 -36.009221 -3.323988 -0.245124 
rand_2488 0.780000 -50.833078 -1.810992 -0.047270 
rand_2489 0.970000 -44.688353 -3.932232 -0.383716 
rand_2490 0.859612 -41.789014 -3.273199 -0.236073 
rand_2491 0.940000 -10.526049 -5.286377 -0.848664 
rand_2492 0.600000 -44.448363 -4.492367 -0.549592 
rand_2493 0.980000 -14.680069 -1.404605 -0.023176 
rand_2494 1.250847 -36.129661 -2.470867 -0.109841 
rand_2495 1.334642 -30.379021 -1.482027 -0.027022 
rand_2496 0.920000 -22.023953 -3.785187 -0.342607 
rand_2497 0.546011 -30.374164 -1.069700 -0.011289 
rand_2498 0.976345 -22.247760 -2.560472 -0.119281 
rand_2499 1.183832 -11.167444 -1.351774 -0.021548 
rand_2500 0.906959 -26.260961 -0.822574 -0.005583 
rand_2501 1.277849 -46.038260 -2.910929 -0.172130 
rand_2502 0.870000 -49.246550 -3.980074 -0.393606 
rand_2503 0.356586 -19.226269 -3.092136 -0.199789 
rand_2504 1.360000 -13.057926 -2.988188 -0.181765 
rand_2505 0.880000 -35.906369 -0.960584 -0.008498 
rand_2506 0.521870 -15.253930 -0.595625 -0.002370 
rand_2507 1.050000 -42.637080 -5.084625 -0.769231 
rand_2508 1.000000 -42.102219 -3.534023 -0.290243 
rand_2509 0.970572 -29.716548 -1.750050 -0.043666 
rand_2510 0.920000 -37.861393 -7.189778 -1.984943 
rand_2511 1.236795 -38.760764 -0.984716 -0.009232 
rand_2512 1.251611 -15.276799 -3.186942 -0.219264 
rand_2513 0.104043 -35.359604 -2.298238 -0.089808 
rand_2514 1.170000 -31.486212 -4.887832 -0.688258 
rand_2515 1.095042 -17.231574 -1.530951 -0.029332 
rand_2516 0.530000 -21.605977 -4.868403 -0.671588 
rand_2517 0.244168 -32.739002 -1.626978 -0.034846 
rand_2518 0.900000 -39.558589 -2.423892 -0.102397 
rand_2519 0.870199 -38.869449 -2.732763 -0.140985 
rand_2520 1.091412 -42.005429 -1.642034 -0.035755 
rand_2521 0.923525 -32.552098 -3.144586 -0.209987 
rand_2522 0.888063 -16.045007 -1.046595 -0.010726 
rand_2523 0.598394 -14.054437 -2.770975 -0.147993 
rand_2524 1.160000 -36.912987 -0.341874 -0.000517 
rand_2525 1.176745 -36.547247 -1.875940 -0.051887 
rand_2526 0.755008 -28.206903 -2.778070 -0.149775 
rand_2527 0.270000 -23.402023 -6.492403 -1.491236 
rand_2528 0.820000 -47.024115 -1.887587 -0.052847 
rand_2529 1.390000 -32.829561 -3.226982 -0.227831 
rand_2530 1.030524 -43.338898 -1.275578 -0.017889 
rand_2531 1.090000 -10.779787 -3.435985 -0.264585 
rand_2532 0.250000 -12.589490 -1.376452 -0.022407 
rand_2533 1.037339 -16.585817 -0.578871 -0.002160 
rand_2534 1.020000 -24.396690 -1.552160 -0.030945 
rand_2535 0.611799 -25.060489 -3.316439 -0.238428 
rand_2536 1.240000 -34.465412 -2.153566 -0.076656 
rand_2537 0.908680 -27.802572 -0.480938 -0.001302 
rand_2538 1.271035 -37.172118 -1.556572 -0.031945 
rand_2539 0.990000 -17.620459 -2.331392 -0.094835 
rand_2540 1.070000 -25.238370 -1.771447 -0.044086 
rand_2541 1.334444 -33.559927 -0.819736 -0.005482 
rand_2542 0.368167 -37.906543 -1.495675 -0.028020 
rand_2543 1.060000 -23.038217 -5.529917 -0.970767 
rand_2544 0.626346 -31.379738 -0.380259 -0.000695 
rand_2545 0.890000 -19.348254 -5.483811 -0.934895 
rand_2546 0.980000 -17.679112 -0.931139 -0.007616 
rand_2547 1.301235 -38.020768 -0.671312 -0.003227 
rand_2548 0.770000 -28.852143 -5.269000 -0.850841 
rand_2549 1.049271 -14.426316 -3.186703 -0.225408 
rand_2550 1.030000 -31.727725 -3.363018 -0.249339 
rand_2551 0.780000 -35.970286 -4.215747 -0.460990 
rand_2552 1.370000 -43.465636 -2.656483 -0.133402 
rand_2553 1.130000 -39.025407 -3.836518 -0.353865 
rand_2554 0.970000 -51.282399 -4.562031 -0.567154 
rand_2555 0.990000 -45.404658 -6.508843 -1.477768 
rand_2556 0.400000 -51.558173 -5.101197 -0.775550 
rand_2557 0.910000 -20.652462 -2.429507 -0.101491 
rand_2558 0.990000 -25.029163 -1.435118 -0.024542 
rand_2559 0.900000 -20.543691 -5.219875 -0.811573 
rand_2560 0.960000 -23.375884 -3.411639 -0.261629 
rand_2561 1.214824 -40.896228 -1.836208 -0.049916 
rand_2562 1.226083 -41.425131 -1.223919 -0.016578 
rand_2563 1.050000 -37.035794 -1.403513 -0.023497 
rand_2564 0.840000 -49.121711 -7.469748 -2.166911 
rand_2565 0.940000 -14.025581 -3.839858 -0.355114 
rand_2566 0.960000 -17.861866 -2.014737 -0.062124 
rand_2567 0.910000 -16.889342 -5.184240 -0.804690 
rand_2568 0.870000 -14.673238 -3.546917 -0.292057 
rand_2569 0.259244 -14.084396 -2.728892 -0.142003 
rand_2570 0.790000 -51.223635 -4.247467 -0.465132 
rand_2571 0.920000 -24.468051 -1.363686 -0.021810 
rand_2572 1.290560 -45.862254 -4.077132 -0.416067 
rand_2573 0.448634 -49.993065 -2.056360 -0.066273 
rand_2574 1.020000 -50.085720 -1.730984 -0.042044 
rand_2575 1.019159 -15.994753 -0.541157 -0.001819 
rand_2576 0.880000 -48.655301 -1.160371 -0.014310 
rand_2577 0.777448 -26.595459 -1.642087 -0.036025 
rand_2578 0.790000 -42.128938 -2.667307 -0.130548 
rand_2579 1.210000 -26.148115 -2.784634 -0.149559 
rand_2580 1.043532 -40.774184 -1.185752 -0.015200 
rand_2581 0.447980 -27.284076 -2.198598 -0.079883 
rand_2582 0.920000 -14.618206 -3.779439 -0.342482 
rand_2583 0.900000 -45.321163 -9.298898 -3.913410 
rand_2584 1.090000 -43.243341 -2.719645 -0.139255 
rand_2585 0.390309 -41.934681 -2.196850 -0.079682 
rand_2586 0.980000 -48.776010 -3.308579 -0.241505 
rand_2587 0.951701 -33.855906 -2.222366 -0.081245 
rand_2588 0.890000 -20.950625 -5.090745 -0.760951 
rand_2589 0.979616 -26.282177 -3.538048 -0.288501 
rand_2590 0.630000 -32.535843 -1.184444 -0.015179 
rand_2591 0.864934 -28.642724 -2.080685 -0.067489 
rand_2592 1.160000 -27.183504 -4.244474 -0.466884 
rand_2593 0.790000 -52.417746 -1.755989 -0.043088 
rand_2594 0.675800 -22.860978 -0.356914 -0.000586 
rand_2595 0.940000 -39.477991 -4.520677 -0.557089 
rand_2596 0.487214 -33.367533 -1.341291 -0.020684 
rand_2597 0.473022 -31.448976 -0.921510 -0.007605 
rand_2598 1.190000 -58.649256 -1.945102 -0.055989 
rand_2599 0.740000 -38.893617 -3.349210 -0.245338 
rand_2600 0.845636 -13.241436 -2.083372 -0.067934 
rand_2601 0.393009 -27.826449 -1.609068 -0.033943 
rand_2602 1.060000 -10.867153 -2.087753 -0.069135 
rand_2603 0.880000 -44.770069 -2.161650 -0.075635 
rand_2604 1.390766 -23.673967 -2.738376 -0.144519 
rand_2605 0.577624 -29.397817 -1.763538 -0.044388 
rand_2606 1.220000 -46.628876 -6.124816 -1.276998 
rand_2607 1.010000 -51.480542 -5.161513 -0.790286 
rand_2608 0.718904 -41.521940 -2.974569 -0.181612 
rand_2609 1.060000 -55.241557 -1.326321 -0.020206 
rand_2610 1.090000 -57.174410 -3.098622 -0.204243 
rand_2611 1.140000 -48.016487 -1.516259 -0.029464 
rand_2612 0.256843 -36.958806 -1.357966 -0.021828 
rand_2613 0.503934 -10.387934 -2.427270 -0.105363 
rand_2614 0.778447 -45.963893 -3.242906 -0.225222 
rand_2615 0.510000 -17.144218 -2.111662 -0.072104 
rand_2616 1.170000 -39.798892 -4.105366 -0.432937 
rand_2617 1.099088 -39.673762 -2.131297 -0.073024 
rand_2618 0.997691 -40.899471 -1.296093 -0.019046 
rand_2619 0.978717 -44.572150 -1.997118 -0.060939 
rand_2620 0.212854 -38.574894 -3.354629 -0.250151 
rand_2621 1.290000 -52.022171 -9.361562 -3.987097 
rand_2622 0.361019 -46.999981 -1.686848 -0.038324 
rand_2623 1.250000 -31.109855 -5.047248 -0.743841 
rand_2624 0.990000 -40.274454 -7.172511 -1.940964 
rand_2625 0.850000 -39.980191 -1.294920 -0.018965 
rand_2626 0.663696 -41.586748 -2.860709 -0.159195 
rand_2627 0.420551 -27.753498 -2.675697 -0.136822 
rand_2628 1.131999 -26.882997 -1.422088 -0.024707 
rand_2629 0.285114 -27.932197 -2.123750 -0.071950 
rand_2630 1.000000 -43.270284 -2.304946 -0.089854 
rand_2631 0.942422 -23.245864 -1.552798 -0.030951 
rand_2632 0.970000 -29.632189 -5.305463 -0.858391 
rand_2633 0.960000 -43.301825 -2.346119 -0.096143 
rand_2634 1.164769 -14.474682 -2.422931 -0.101770 
rand_2635 0.299033 -16.935861 -1.102816 -0.012325 
rand_2636 1.040000 -53.313710 -3.002335 -0.185117 
rand_2637 0.681640 -10.903223 -2.521731 -0.115670 
rand_2638 0.952629 -48.902626 -1.337344 -0.020718 
rand_2639 0.474797 -31.317386 -0.972294 -0.008782 
rand_2640 1.200531 -33.728710 -3.374345 -0.250115 
rand_2641 0.820000 -22.728789 -4.479847 -0.540289 
rand_2642 0.461146 -10.307063 -0.492459 -0.001410 
rand_2643 0.880000 -26.424976 -8.996909 -3.535366 
rand_2644 0.790000 -55.933198 -6.895763 -1.732872 
rand_2645 1.281945 -42.571071 -1.712977 -0.040020 
rand_2646 0.859533 -34.297559 -2.432991 -0.104379 
rand_2647 0.910000 -18.849630 -5.619031 -0.991554 
rand_2648 0.860000 -33.149894 -1.312837 -0.019980 
rand_2649 0.340933 -39.357726 -2.774409 -0.150839 
rand_2650 0.970000 -36.280703 -5.002712 -0.739059 
rand_2651 1.110000 -16.832381 -5.190426 -0.804379 
rand_2652 1.276989 -17.450474 -0.745955 -0.004203 
rand_2653 1.010000 -11.404377 -1.841278 -0.049382 
rand_2654 1.070000 -16.227487 -6.713164 -1.605698 
rand_2655 1.260000 -57.730869 -4.824063 -0.660114 
rand_2656 1.158846 -45.179865 -2.308409 -0.091791 
rand_2657 1.048073 -45.119251 -3.383926 -0.257752 
rand_2658 0.910000 -18.704043 -3.609389 -0.302080 
rand_2659 0.612987 -34.427140 -1.005150 -0.009815 
rand_2660 1.260759 -41.435305 -0.792814 -0.005012 
rand_2661 0.909325 -35.568214 -2.327441 -0.090668 
rand_2662 0.462802 -27.899095 -1.899849 -0.052667 
rand_2663 0.532179 -14.479293 -3.440019 -0.264645 
rand_2664 0.766795 -16.572745 -3.330636 -0.241342 
rand_2665 0.254473 -12.325589 -1.579666 -0.032422 
rand_2666 1.182047 -27.189280 -1.928640 -0.056664 
rand_2667 0.968191 -15.863179 -0.232757 -0.000185 
rand_2668 0.880000 -10.886007 -9.555828 -4.258998 
rand_2669 1.366274 -27.794510 -1.618625 -0.034368 
rand_2670 1.280000 -52.498915 -7.942953 -2.524657 
rand_2671 0.951346 -45.075718 -2.726096 -0.141669 
rand_2672 0.530000 -56.485890 -1.396547 -0.023466 
rand_2673 1.230000 -30.202461 -3.740244 -0.329926 
rand_2674 1.080000 -29.760305 -1.377690 -0.022170 
rand_2675 0.929409 -17.958607 -3.802465 -0.350623 
rand_2676 1.050000 -52.944652 -1.651986 -0.036293 
rand_2677 0.740000 -57.956850 -7.202908 -1.986320 
rand_2678 1.259377 -47.634167 -2.624481 -0.128743 
rand_2679 0.690000 -24.153799 -4.927953 -0.699539 
rand_2680 0.920000 -49.273821 -1.160797 -0.014273 
rand_2681 1.120000 -11.860302 -2.090232 -0.068082 
rand_2682 0.293583 -24.551038 -1.277303 -0.018319 
rand_2683 1.199414 -38.376773 -0.811102 -0.005419 
rand_2684 1.125177 -23.298650 -3.519060 -0.280890 
rand_2685 0.884663 -39.566828 -0.726303 -0.004019 
rand_2686 0.560000 -22.079671 -4.177841 -0.451492 
rand_2687 0.550021 -33.593338 -3.115268 -0.202202 
rand_2688 0.950000 -10.360991 -3.035684 -0.192480 
rand_2689 1.290000 -27.987359 -6.060607 -1.226020 
rand_2690 0.585491 -20.034384 -1.293967 -0.018863 
rand_2691 1.208756 -10.177528 -1.004914 -0.009609 
rand_2692 0.980000 -51.681740 -4.351608 -0.498544 
rand_2693 1.080000 -11.378527 -2.268304 -0.085979 
rand_2694 1.260000 -15.962579 -4.068299 -0.420007 
rand_2695 0.939584 -24.332502 -1.994214 -0.061273 
rand_2696 0.782890 -23.824171 -1.947624 -0.056841 
rand_2697 0.543778 -21.279576 -0.360408 -0.000610 
rand_2698 0.860000 -58.131461 -4.310176 -0.489118 
rand_2699 0.800000 -10.405197 -2.209501 -0.079512 
rand_2700 0.710000 -59.170527 -2.750002 -0.143052 
rand_2701 0.848241 -42.710009 -2.140202 -0.074154 
rand_2702 1.100000 -13.508530 -7.609124 -2.270496 
rand_2703 0.350000 -19.645797 -2.507284 -0.112507 
rand_2704 0.579496 -16.353367 -1.414994 -0.024001 
rand_2705 0.890000 -27.521925 -1.696657 -0.039407 
rand_2706 1.060872 -11.158722 -0.783416 -0.004826 
rand_2707 1.160000 -23.124557 -6.451604 -1.460316 
rand_2708 0.750000 -22.598334 -0.857831 -0.006251 
rand_2709 0.743381 -16.587531 -2.160864 -0.075518 
rand_2710 1.066909 -23.169292 -1.239846 -0.016858 
rand_2711 0.920000 -11.057602 -1.741137 -0.042623 
rand_2712 1.030000 -59.577114 -3.184900 -0.213527 
rand_2713 0.710000 -15.547336 -3.288819 -0.235674 
rand_2714 0.774576 -19.788388 -4.085335 -0.418442 
rand_2715 0.867237 -35.212460 -1.502465 -0.028798 
rand_2716 1.380734 -21.929943 -1.722246 -0.041013 
rand_2717 0.370000 -42.190630 -0.937700 -0.007980 
rand_2718 1.050000 -50.442614 -4.503653 -0.544573 
rand_2719 0.650000 -46.187020 -5.992615 -1.191243 
rand_2720 1.169447 -22.523885 -2.564914 -0.119578 
rand_2721 0.408600 -37.163645 -1.732783 -0.041838 
rand_2722 1.280000 -49.067243 -7.572387 -2.237237 
rand_2723 0.671343 -46.935721 -2.843554 -0.161225 
rand_2724 1.170000 -56.204471 -4.358858 -0.497242 
rand_2725 1.180000 -38.416268 -4.181489 -0.453845 
rand_2726 0.710000 -49.642277 -2.564179 -0.119115 
rand_2727 0.670300 -16.356051 -3.697150 -0.319767 
rand_2728 0.620000 -42.141039 -2.817723 -0.154947 
rand_2729 0.430000 -14.773510 -2.584892 -0.122624 
rand_2730 1.033859 -42.945810 -1.706226 -0.040515 
rand_2731 1.140000 -18.973606 -2.561096 -0.121082 
rand_2732 1.200000 -45.787644 -3.056202 -0.189269 
rand_2733 1.210000 -59.238864 -1.792870 -0.045100 
rand_2734 1.328874 -23.683757 -3.871953 -0.364054 
rand_2735 0.875995 -20.270267 -2.529317 -0.117817 
rand_2736 0.812249 -39.397404 -0.741695 -0.004190 
rand_2737 0.940000 -40.541747 -5.896926 -1.132780 
rand_2738 0.720000 -18.883286 -3.606975 -0.300952 
rand_2739 0.920948 -21.457289 -2.041997 -0.064723 
rand_2740 1.330000 -16.100651 -4.216716 -0.461511 
rand_2741 1.135394 -49.013353 -2.708395 -0.137483 
rand_2742 0.500000 -44.665788 -6.458823 -1.463943 
rand_2743 0.770000 -48.129386 -6.124471 -1.267722 
rand_2744 0.910000 -49.719228 -1.811634 -0.046527 
rand_2745 1.120000 -55.766255 -1.730813 -0.042162 
rand_2746 0.725538 -45.097707 -0.827558 -0.005629 
rand_2747 0.907140 -48.574043 -1.585166 -0.032987 
rand_2748 0.860000 -19.733244 -2.790536 -0.150130 
rand_2749 0.960000 -37.885494 -6.334719 -1.396510 
rand_2750 1.080000 -30.655507 -4.854587 -0.665738 
rand_2751 1.150000 -22.943590 -3.020604 -0.189699 
rand_2752 0.856992 -36.331934 -2.655789 -0.132420 
rand_2753 1.343725 -33.476417 -2.533363 -0.114939 
rand_2754 0.666382 -19.108148 -0.801848 -0.005221 
rand_2755 0.133182 -14.330319 -1.305505 -0.019410 
rand_2756 1.049910 -49.572314 -2.705848 -0.137707 
rand_2757 1.025491 -23.284276 -1.317906 -0.020247 
rand_2758 0.690000 -32.250022 -2.597020 -0.124652 
rand_2759 1.204695 -37.444358 -1.503388 -0.028213 
rand_2760 1.180000 -24.002193 -3.275864 -0.232129 
rand_2761 1.168072 -37.454429 -3.904620 -0.378306 
rand_2762 0.540000 -26.006718 -2.705811 -0.139267 
rand_2763 0.603519 -46.914881 -2.377620 -0.096745 
rand_2764 0.753391 -19.281241 -2.143596 -0.072575 
rand_2765 1.090000 -18.649666 -1.014902 -0.010009 
rand_2766 0.162549 -46.848138 -2.094940 -0.070159 
rand_2767 1.050000 -30.519516 -4.346028 -0.497780 
rand_2768 0.534538 -20.471594 -1.480505 -0.027255 
rand_2769 0.860000 -19.560954 -3.719864 -0.329010 
rand_2770 1.080000 -35.662376 -3.197570 -0.222993 
rand_2771 0.960000 -22.930302 -2.767648 -0.147150 
rand_2772 0.350000 -50.325198 -3.191258 -0.216895 
rand_2773 0.890000 -38.794514 -4.238079 -0.466273 
rand_2774 0.961082 -38.378169 -1.713909 -0.039549 
rand_2775 1.213113 -17.678949 -1.167921 -0.014305 
rand_2776 0.490000 -43.686811 -2.962733 -0.174562 
rand_2777 0.920000 -29.456144 -4.969908 -0.716056 
rand_2778 1.070000 -46.631009 -6.310427 -1.366948 
rand_2779 0.680000 -40.394864 -3.524795 -0.282512 
rand_2780 0.630000 -56.068015 -0.912223 -0.007414 
rand_2781 0.500000 -23.995830 -4.041414 -0.416794 
rand_2782 1.020000 -33.988517 -4.689192 -0.600589 
rand_2783 1.370000 -47.057377 -5.728566 -1.048439 
rand_2784 0.800000 -32.236264 -1.071262 -0.011564 
rand_2785 0.414947 -32.125704 -2.894151 -0.165622 
rand_2786 0.120698 -30.563012 -2.839701 -0.158937 
rand_2787 1.160000 -55.691652 -2.854073 -0.158067 
